date,day_of_week,hour,industrial_demand
2023-06-06 21:00:00,1,21,1012.951226540426
2023-06-06 22:00:00,1,22,1033.1825305429757
2023-06-06 23:00:00,1,23,1047.6936778986737
2023-06-07 00:00:00,2,0,1021.4295179607197
2023-06-07 01:00:00,2,1,1012.1224581464754
2023-06-07 02:00:00,2,2,1012.0223923084708
2023-06-07 03:00:00,2,3,1009.773519830213
2023-06-07 04:00:00,2,4,1012.5707486583253
2023-06-07 05:00:00,2,5,1018.2681835955534
2023-06-07 06:00:00,2,6,1023.7936195404994
2023-06-07 07:00:00,2,7,1014.8128737901859
2023-06-07 08:00:00,2,8,1539.2185580855219
2023-06-07 09:00:00,2,9,1533.2691413766793
2023-06-07 10:00:00,2,10,1502.7938718769417
2023-06-07 11:00:00,2,11,1509.478954822442
2023-06-07 12:00:00,2,12,1371.9598478445234
2023-06-07 13:00:00,2,13,1541.9635992787034
2023-06-07 14:00:00,2,14,1547.3716379342704
2023-06-07 15:00:00,2,15,1522.7178747874914
2023-06-07 16:00:00,2,16,1538.2373486709382
2023-06-07 17:00:00,2,17,1020.1774292499823
2023-06-07 18:00:00,2,18,1000.7927903456972
2023-06-07 19:00:00,2,19,1017.8744562159719
2023-06-07 20:00:00,2,20,1020.756039097182
2023-06-07 21:00:00,2,21,1024.4834891969995
2023-06-07 22:00:00,2,22,1038.3629913155821
2023-06-07 23:00:00,2,23,1006.3060938130099
2023-06-08 00:00:00,3,0,1002.4764974046728
2023-06-08 01:00:00,3,1,1018.0944817542498
2023-06-08 02:00:00,3,2,1027.2646654969735
2023-06-08 03:00:00,3,3,1015.7414442071414
2023-06-08 04:00:00,3,4,1031.1756692280849
2023-06-08 05:00:00,3,5,1015.7445143671379
2023-06-08 06:00:00,3,6,1032.7948099877813
2023-06-08 07:00:00,3,7,1005.5538004492165
2023-06-08 08:00:00,3,8,1563.3506750458228
2023-06-08 09:00:00,3,9,1566.1085054202038
2023-06-08 10:00:00,3,10,1557.14132738944
2023-06-08 11:00:00,3,11,1552.4522781049166
2023-06-08 12:00:00,3,12,1401.084243584055
2023-06-08 13:00:00,3,13,1522.7961656941745
2023-06-08 14:00:00,3,14,1541.5081196948763
2023-06-08 15:00:00,3,15,1569.8529676885782
2023-06-08 16:00:00,3,16,1511.866424472124
2023-06-08 17:00:00,3,17,1047.0381856662398
2023-06-08 18:00:00,3,18,1009.4484673416024
2023-06-08 19:00:00,3,19,1037.7876853442299
2023-06-08 20:00:00,3,20,1024.9674660689261
2023-06-08 21:00:00,3,21,1004.265665638412
2023-06-08 22:00:00,3,22,1035.7047197568459
2023-06-08 23:00:00,3,23,1038.3259068401587
2023-06-09 00:00:00,4,0,1046.7126349412092
2023-06-09 01:00:00,4,1,1044.2768246414537
2023-06-09 02:00:00,4,2,1046.1907785645615
2023-06-09 03:00:00,4,3,1025.2796783443296
2023-06-09 04:00:00,4,4,1013.8977885835328
2023-06-09 05:00:00,4,5,1031.1296904766396
2023-06-09 06:00:00,4,6,1036.0356872132436
2023-06-09 07:00:00,4,7,1030.579923857495
2023-06-09 08:00:00,4,8,1533.9361568731576
2023-06-09 09:00:00,4,9,1530.6813464926552
2023-06-09 10:00:00,4,10,1513.1502000982002
2023-06-09 11:00:00,4,11,1503.415230395668
2023-06-09 12:00:00,4,12,1404.709394831726
2023-06-09 13:00:00,4,13,1538.1862267027755
2023-06-09 14:00:00,4,14,1506.626378193029
2023-06-09 15:00:00,4,15,1525.5632902044845
2023-06-09 16:00:00,4,16,1530.037221586639
2023-06-09 17:00:00,4,17,1014.1695851904014
2023-06-09 18:00:00,4,18,1027.8689439341326
2023-06-09 19:00:00,4,19,1044.4654862244543
2023-06-09 20:00:00,4,20,1040.2158294384933
2023-06-09 21:00:00,4,21,1021.4225945842898
2023-06-09 22:00:00,4,22,1020.9737007744807
2023-06-09 23:00:00,4,23,1019.2048645001006
2023-06-10 00:00:00,5,0,1034.541094293969
2023-06-10 01:00:00,5,1,1025.608693269817
2023-06-10 02:00:00,5,2,1019.7115567610706
2023-06-10 03:00:00,5,3,1008.7146707991288
2023-06-10 04:00:00,5,4,1029.1432635043557
2023-06-10 05:00:00,5,5,1033.577807996128
2023-06-10 06:00:00,5,6,1044.2010280783616
2023-06-10 07:00:00,5,7,1039.8749643293224
2023-06-10 08:00:00,5,8,1028.495628156187
2023-06-10 09:00:00,5,9,1016.7134625607384
2023-06-10 10:00:00,5,10,1025.3618114199148
2023-06-10 11:00:00,5,11,1029.1634718952885
2023-06-10 12:00:00,5,12,1039.4973764188933
2023-06-10 13:00:00,5,13,1025.7799288964757
2023-06-10 14:00:00,5,14,1031.069583038827
2023-06-10 15:00:00,5,15,1026.4250300050044
2023-06-10 16:00:00,5,16,1015.5556215136994
2023-06-10 17:00:00,5,17,1048.63654407107
2023-06-10 18:00:00,5,18,1010.081973133321
2023-06-10 19:00:00,5,19,1019.4551960973871
2023-06-10 20:00:00,5,20,1000.7042153802413
2023-06-10 21:00:00,5,21,1011.5228953168541
2023-06-10 22:00:00,5,22,1029.4798407331436
2023-06-10 23:00:00,5,23,1040.6973303227087
2023-06-11 00:00:00,6,0,1024.5457394874247
2023-06-11 01:00:00,6,1,1012.7229602117609
2023-06-11 02:00:00,6,2,1039.4448491608161
2023-06-11 03:00:00,6,3,1003.3228796703944
2023-06-11 04:00:00,6,4,1048.3842667664542
2023-06-11 05:00:00,6,5,1023.9489628255484
2023-06-11 06:00:00,6,6,1016.2272781671999
2023-06-11 07:00:00,6,7,1020.4961525595153
2023-06-11 08:00:00,6,8,1046.5635008976403
2023-06-11 09:00:00,6,9,1042.4607736268724
2023-06-11 10:00:00,6,10,1040.4718902420163
2023-06-11 11:00:00,6,11,1042.0601244142188
2023-06-11 12:00:00,6,12,1042.8324542637304
2023-06-11 13:00:00,6,13,1019.5149860386138
2023-06-11 14:00:00,6,14,1032.671066164021
2023-06-11 15:00:00,6,15,1020.3054638913326
2023-06-11 16:00:00,6,16,1003.4453762731679
2023-06-11 17:00:00,6,17,1008.7211254986069
2023-06-11 18:00:00,6,18,1012.1643350433397
2023-06-11 19:00:00,6,19,1044.5357121647846
2023-06-11 20:00:00,6,20,1011.9032644835692
2023-06-11 21:00:00,6,21,1002.3828591140131
2023-06-11 22:00:00,6,22,1044.6462766300792
2023-06-11 23:00:00,6,23,1011.0713800984024
2023-06-12 00:00:00,0,0,1013.839437959917
2023-06-12 01:00:00,0,1,1023.1370954074433
2023-06-12 02:00:00,0,2,1014.8851442106775
2023-06-12 03:00:00,0,3,1023.3203570524811
2023-06-12 04:00:00,0,4,1038.251634664419
2023-06-12 05:00:00,0,5,1028.830042023048
2023-06-12 06:00:00,0,6,1012.121642204468
2023-06-12 07:00:00,0,7,1009.942451876918
2023-06-12 08:00:00,0,8,1565.5690161240702
2023-06-12 09:00:00,0,9,1505.5701417781
2023-06-12 10:00:00,0,10,1533.5741071093364
2023-06-12 11:00:00,0,11,1573.546079580401
2023-06-12 12:00:00,0,12,1415.5383291183523
2023-06-12 13:00:00,0,13,1536.396871359006
2023-06-12 14:00:00,0,14,1556.4302030515032
2023-06-12 15:00:00,0,15,1519.0953142201156
2023-06-12 16:00:00,0,16,1543.7816459452035
2023-06-12 17:00:00,0,17,1030.9904972846693
2023-06-12 18:00:00,0,18,1018.5805321426185
2023-06-12 19:00:00,0,19,1011.717593556006
2023-06-12 20:00:00,0,20,1038.893156808702
2023-06-12 21:00:00,0,21,1032.808360567864
2023-06-12 22:00:00,0,22,1036.6722360624922
2023-06-12 23:00:00,0,23,1005.2308440434123
2023-06-13 00:00:00,1,0,1032.8809277909725
2023-06-13 01:00:00,1,1,1002.6172267665141
2023-06-13 02:00:00,1,2,1018.0187888695147
2023-06-13 03:00:00,1,3,1023.8632793196276
2023-06-13 04:00:00,1,4,1038.156706897572
2023-06-13 05:00:00,1,5,1019.6430857146883
2023-06-13 06:00:00,1,6,1001.937435738605
2023-06-13 07:00:00,1,7,1029.1537319606186
2023-06-13 08:00:00,1,8,1515.1965860876983
2023-06-13 09:00:00,1,9,1501.1149325644992
2023-06-13 10:00:00,1,10,1543.3297407856735
2023-06-13 11:00:00,1,11,1544.2492980808354
2023-06-13 12:00:00,1,12,1406.662003086699
2023-06-13 13:00:00,1,13,1512.501971619082
2023-06-13 14:00:00,1,14,1525.0445196960172
2023-06-13 15:00:00,1,15,1562.8747230502431
2023-06-13 16:00:00,1,16,1553.6928598283446
2023-06-13 17:00:00,1,17,1046.8610202349319
2023-06-13 18:00:00,1,18,1017.4943937645132
2023-06-13 19:00:00,1,19,1015.1645818287988
2023-06-13 20:00:00,1,20,1043.5127909457385
2023-06-13 21:00:00,1,21,1016.4229946277568
2023-06-13 22:00:00,1,22,1039.1891124338977
2023-06-13 23:00:00,1,23,1027.01444245113
2023-06-14 00:00:00,2,0,1039.2417190269996
2023-06-14 01:00:00,2,1,1000.6540850123505
2023-06-14 02:00:00,2,2,1032.1528725507544
2023-06-14 03:00:00,2,3,1016.7309129869501
2023-06-14 04:00:00,2,4,1036.461785371773
2023-06-14 05:00:00,2,5,1011.0107533338595
2023-06-14 06:00:00,2,6,1014.9766059289105
2023-06-14 07:00:00,2,7,1031.6492725974963
2023-06-14 08:00:00,2,8,1552.8191065690125
2023-06-14 09:00:00,2,9,1516.8580728698455
2023-06-14 10:00:00,2,10,1573.9938790761094
2023-06-14 11:00:00,2,11,1504.7570752842098
2023-06-14 12:00:00,2,12,1390.659244669908
2023-06-14 13:00:00,2,13,1518.0663813906706
2023-06-14 14:00:00,2,14,1531.8794778480708
2023-06-14 15:00:00,2,15,1562.6136181242782
2023-06-14 16:00:00,2,16,1530.8192188788203
2023-06-14 17:00:00,2,17,1028.8583080721846
2023-06-14 18:00:00,2,18,1002.3428233347124
2023-06-14 19:00:00,2,19,1010.161936800846
2023-06-14 20:00:00,2,20,1049.7465253759576
2023-06-14 21:00:00,2,21,1024.0297698741097
2023-06-14 22:00:00,2,22,1013.3926716612077
2023-06-14 23:00:00,2,23,1017.1066385820883
2023-06-15 00:00:00,3,0,1047.3812116784036
2023-06-15 01:00:00,3,1,1019.3984075734752
2023-06-15 02:00:00,3,2,1002.0639152316581
2023-06-15 03:00:00,3,3,1047.1248379350445
2023-06-15 04:00:00,3,4,1026.9245568932809
2023-06-15 05:00:00,3,5,1032.2226226014059
2023-06-15 06:00:00,3,6,1047.881133922668
2023-06-15 07:00:00,3,7,1030.3636370416923
2023-06-15 08:00:00,3,8,1559.3172034027796
2023-06-15 09:00:00,3,9,1568.3713507145555
2023-06-15 10:00:00,3,10,1558.85258209767
2023-06-15 11:00:00,3,11,1503.0958198218236
2023-06-15 12:00:00,3,12,1417.378095665166
2023-06-15 13:00:00,3,13,1569.6518505255513
2023-06-15 14:00:00,3,14,1547.6058069665876
2023-06-15 15:00:00,3,15,1503.4292160568457
2023-06-15 16:00:00,3,16,1515.45150742735
2023-06-15 17:00:00,3,17,1012.2112552865632
2023-06-15 18:00:00,3,18,1008.5764510210852
2023-06-15 19:00:00,3,19,1009.4128755878123
2023-06-15 20:00:00,3,20,1004.3297532372394
2023-06-15 21:00:00,3,21,1032.264875987746
2023-06-15 22:00:00,3,22,1021.5872140007419
2023-06-15 23:00:00,3,23,1009.7921348904612
2023-06-16 00:00:00,4,0,1040.5712684062473
2023-06-16 01:00:00,4,1,1017.6402585303622
2023-06-16 02:00:00,4,2,1009.6230209655624
2023-06-16 03:00:00,4,3,1015.3637056708665
2023-06-16 04:00:00,4,4,1011.591247817404
2023-06-16 05:00:00,4,5,1049.0095354595796
2023-06-16 06:00:00,4,6,1029.3819021597594
2023-06-16 07:00:00,4,7,1009.5173910764911
2023-06-16 08:00:00,4,8,1509.7983951458548
2023-06-16 09:00:00,4,9,1569.1594336245473
2023-06-16 10:00:00,4,10,1527.6879289187477
2023-06-16 11:00:00,4,11,1503.2131046238205
2023-06-16 12:00:00,4,12,1399.0858770739271
2023-06-16 13:00:00,4,13,1570.8277455059467
2023-06-16 14:00:00,4,14,1556.7426462268718
2023-06-16 15:00:00,4,15,1557.18447938078
2023-06-16 16:00:00,4,16,1533.7317779264233
2023-06-16 17:00:00,4,17,1046.4962194873133
2023-06-16 18:00:00,4,18,1040.3655646222994
2023-06-16 19:00:00,4,19,1028.8767944268097
2023-06-16 20:00:00,4,20,1031.9890967644333
2023-06-16 21:00:00,4,21,1027.4715616725402
2023-06-16 22:00:00,4,22,1046.993026787863
2023-06-16 23:00:00,4,23,1036.4320752427207
2023-06-17 00:00:00,5,0,1048.3512263729604
2023-06-17 01:00:00,5,1,1015.2776390807389
2023-06-17 02:00:00,5,2,1019.7273121511573
2023-06-17 03:00:00,5,3,1029.234990698254
2023-06-17 04:00:00,5,4,1019.4476677026711
2023-06-17 05:00:00,5,5,1030.5858928138198
2023-06-17 06:00:00,5,6,1026.2869483931497
2023-06-17 07:00:00,5,7,1045.1961323011094
2023-06-17 08:00:00,5,8,1042.2466849365326
2023-06-17 09:00:00,5,9,1017.0493067933672
2023-06-17 10:00:00,5,10,1013.713236540278
2023-06-17 11:00:00,5,11,1017.4922375799679
2023-06-17 12:00:00,5,12,1024.9811378115962
2023-06-17 13:00:00,5,13,1005.6778681881144
2023-06-17 14:00:00,5,14,1015.5791205006525
2023-06-17 15:00:00,5,15,1037.1702812829956
2023-06-17 16:00:00,5,16,1007.9135993938157
2023-06-17 17:00:00,5,17,1027.2105161939571
2023-06-17 18:00:00,5,18,1029.8174143950837
2023-06-17 19:00:00,5,19,1002.8588597785096
2023-06-17 20:00:00,5,20,1031.5715382457306
2023-06-17 21:00:00,5,21,1017.5538058073595
2023-06-17 22:00:00,5,22,1036.6724890394323
2023-06-17 23:00:00,5,23,1023.6222117995186
2023-06-18 00:00:00,6,0,1013.3477296763792
2023-06-18 01:00:00,6,1,1001.3097209944816
2023-06-18 02:00:00,6,2,1039.2929878135692
2023-06-18 03:00:00,6,3,1036.2929546196497
2023-06-18 04:00:00,6,4,1002.2260346263199
2023-06-18 05:00:00,6,5,1003.0167322858729
2023-06-18 06:00:00,6,6,1046.5439204063982
2023-06-18 07:00:00,6,7,1022.2038984140314
2023-06-18 08:00:00,6,8,1045.1941458902932
2023-06-18 09:00:00,6,9,1042.5799133652163
2023-06-18 10:00:00,6,10,1004.3906504459346
2023-06-18 11:00:00,6,11,1027.629435377103
2023-06-18 12:00:00,6,12,1032.1596916471647
2023-06-18 13:00:00,6,13,1005.0403090487788
2023-06-18 14:00:00,6,14,1045.6967200369756
2023-06-18 15:00:00,6,15,1035.5911111933465
2023-06-18 16:00:00,6,16,1005.3787735809685
2023-06-18 17:00:00,6,17,1010.006416736461
2023-06-18 18:00:00,6,18,1008.9737756779216
2023-06-18 19:00:00,6,19,1023.5735783055898
2023-06-18 20:00:00,6,20,1034.694045612338
2023-06-18 21:00:00,6,21,1016.6398233110019
2023-06-18 22:00:00,6,22,1024.064397459067
2023-06-18 23:00:00,6,23,1017.2743212867484
2023-06-19 00:00:00,0,0,1015.6351348957758
2023-06-19 01:00:00,0,1,1037.785474172707
2023-06-19 02:00:00,0,2,1001.7803819180057
2023-06-19 03:00:00,0,3,1042.6426420902817
2023-06-19 04:00:00,0,4,1025.1764836765724
2023-06-19 05:00:00,0,5,1024.5263597998846
2023-06-19 06:00:00,0,6,1042.485020106808
2023-06-19 07:00:00,0,7,1006.4780246750499
2023-06-19 08:00:00,0,8,1510.5151855680401
2023-06-19 09:00:00,0,9,1503.3962024687464
2023-06-19 10:00:00,0,10,1540.3125435051227
2023-06-19 11:00:00,0,11,1519.3841205609501
2023-06-19 12:00:00,0,12,1372.1735698506143
2023-06-19 13:00:00,0,13,1501.705259281247
2023-06-19 14:00:00,0,14,1525.869693693597
2023-06-19 15:00:00,0,15,1573.6880765606766
2023-06-19 16:00:00,0,16,1533.9958994475578
2023-06-19 17:00:00,0,17,1041.0393836903615
2023-06-19 18:00:00,0,18,1048.5746669588452
2023-06-19 19:00:00,0,19,1049.9065527000296
2023-06-19 20:00:00,0,20,1014.9695072809666
2023-06-19 21:00:00,0,21,1021.7087064826239
2023-06-19 22:00:00,0,22,1043.0471355616307
2023-06-19 23:00:00,0,23,1010.2281278773503
2023-06-20 00:00:00,1,0,1019.3770340594904
2023-06-20 01:00:00,1,1,1013.3410074533749
2023-06-20 02:00:00,1,2,1015.4385328953617
2023-06-20 03:00:00,1,3,1030.537728351027
2023-06-20 04:00:00,1,4,1002.1836716882765
2023-06-20 05:00:00,1,5,1040.8935087910404
2023-06-20 06:00:00,1,6,1011.3430088562545
2023-06-20 07:00:00,1,7,1045.1315321916122
2023-06-20 08:00:00,1,8,1574.389541732894
2023-06-20 09:00:00,1,9,1514.550146849467
2023-06-20 10:00:00,1,10,1504.2318039222896
2023-06-20 11:00:00,1,11,1564.323158613809
2023-06-20 12:00:00,1,12,1407.4702174184356
2023-06-20 13:00:00,1,13,1549.6388952151483
2023-06-20 14:00:00,1,14,1544.622709022492
2023-06-20 15:00:00,1,15,1501.6940581502818
2023-06-20 16:00:00,1,16,1550.79132102543
2023-06-20 17:00:00,1,17,1025.5232563871646
2023-06-20 18:00:00,1,18,1030.2667549843288
2023-06-20 19:00:00,1,19,1020.6392729793438
2023-06-20 20:00:00,1,20,1027.6563912234274
2023-06-20 21:00:00,1,21,1040.1161766263133
2023-06-20 22:00:00,1,22,1013.0621537540757
2023-06-20 23:00:00,1,23,1049.2796205835007
2023-06-21 00:00:00,2,0,1004.9793901790254
2023-06-21 01:00:00,2,1,1010.00560804337
2023-06-21 02:00:00,2,2,1026.868359291241
2023-06-21 03:00:00,2,3,1007.8563598179637
2023-06-21 04:00:00,2,4,1019.5073791370186
2023-06-21 05:00:00,2,5,1002.0928717604113
2023-06-21 06:00:00,2,6,1018.3873453456436
2023-06-21 07:00:00,2,7,1003.0028451481531
2023-06-21 08:00:00,2,8,1517.41367393909
2023-06-21 09:00:00,2,9,1547.7522506888595
2023-06-21 10:00:00,2,10,1525.4454696870696
2023-06-21 11:00:00,2,11,1506.379741569184
2023-06-21 12:00:00,2,12,1363.478058584243
2023-06-21 13:00:00,2,13,1522.6939571311982
2023-06-21 14:00:00,2,14,1511.2286566217424
2023-06-21 15:00:00,2,15,1573.8215887113893
2023-06-21 16:00:00,2,16,1574.6872143208896
2023-06-21 17:00:00,2,17,1023.5779881944405
2023-06-21 18:00:00,2,18,1010.167925747882
2023-06-21 19:00:00,2,19,1024.251312372585
2023-06-21 20:00:00,2,20,1027.9494536625152
2023-06-21 21:00:00,2,21,1021.55519573434
2023-06-21 22:00:00,2,22,1017.683680772089
2023-06-21 23:00:00,2,23,1022.9018679363568
2023-06-22 00:00:00,3,0,1037.248085835259
2023-06-22 01:00:00,3,1,1010.2332827826215
2023-06-22 02:00:00,3,2,1002.2192817061434
2023-06-22 03:00:00,3,3,1024.6342646334451
2023-06-22 04:00:00,3,4,1003.0973609557064
2023-06-22 05:00:00,3,5,1012.3658719062468
2023-06-22 06:00:00,3,6,1012.87346987101
2023-06-22 07:00:00,3,7,1026.8096550114
2023-06-22 08:00:00,3,8,1517.0407025039503
2023-06-22 09:00:00,3,9,1539.437293297967
2023-06-22 10:00:00,3,10,1528.8251374403112
2023-06-22 11:00:00,3,11,1573.0634594052876
2023-06-22 12:00:00,3,12,1373.8554929581016
2023-06-22 13:00:00,3,13,1505.238164428346
2023-06-22 14:00:00,3,14,1517.3768368019178
2023-06-22 15:00:00,3,15,1520.418159687029
2023-06-22 16:00:00,3,16,1503.6236002866594
2023-06-22 17:00:00,3,17,1022.8796597076963
2023-06-22 18:00:00,3,18,1008.9801757104694
2023-06-22 19:00:00,3,19,1012.061072030934
2023-06-22 20:00:00,3,20,1014.354874146672
2023-06-22 21:00:00,3,21,1024.0333531955457
2023-06-22 22:00:00,3,22,1010.2514448855259
2023-06-22 23:00:00,3,23,1006.4392427457702
2023-06-23 00:00:00,4,0,1040.009232884924
2023-06-23 01:00:00,4,1,1040.9434356139764
2023-06-23 02:00:00,4,2,1024.1272847089313
2023-06-23 03:00:00,4,3,1027.606144875579
2023-06-23 04:00:00,4,4,1038.8185734854303
2023-06-23 05:00:00,4,5,1004.151076792003
2023-06-23 06:00:00,4,6,1018.9350541529907
2023-06-23 07:00:00,4,7,1034.7262607486718
2023-06-23 08:00:00,4,8,1500.4319108489872
2023-06-23 09:00:00,4,9,1500.3164801281516
2023-06-23 10:00:00,4,10,1538.8687978473447
2023-06-23 11:00:00,4,11,1548.2237916370716
2023-06-23 12:00:00,4,12,1392.3265814262813
2023-06-23 13:00:00,4,13,1509.0960333374712
2023-06-23 14:00:00,4,14,1517.4120495775442
2023-06-23 15:00:00,4,15,1502.3069576863147
2023-06-23 16:00:00,4,16,1509.4479486813805
2023-06-23 17:00:00,4,17,1030.5309007802862
2023-06-23 18:00:00,4,18,1037.3169785659334
2023-06-23 19:00:00,4,19,1000.0658297922115
2023-06-23 20:00:00,4,20,1047.170331261885
2023-06-23 21:00:00,4,21,1016.3380306808583
2023-06-23 22:00:00,4,22,1030.8512980624105
2023-06-23 23:00:00,4,23,1043.4650839708768
2023-06-24 00:00:00,5,0,1046.8548667164414
2023-06-24 01:00:00,5,1,1049.9934005558341
2023-06-24 02:00:00,5,2,1012.4779907853139
2023-06-24 03:00:00,5,3,1045.3108610789247
2023-06-24 04:00:00,5,4,1018.1944899199563
2023-06-24 05:00:00,5,5,1043.358593662183
2023-06-24 06:00:00,5,6,1009.7592289092073
2023-06-24 07:00:00,5,7,1012.1054348408231
2023-06-24 08:00:00,5,8,1024.6942421999722
2023-06-24 09:00:00,5,9,1047.3002368828595
2023-06-24 10:00:00,5,10,1033.1192019929501
2023-06-24 11:00:00,5,11,1014.110301588907
2023-06-24 12:00:00,5,12,1016.4391002090381
2023-06-24 13:00:00,5,13,1041.3685465911374
2023-06-24 14:00:00,5,14,1012.2468650232216
2023-06-24 15:00:00,5,15,1006.5331784271467
2023-06-24 16:00:00,5,16,1025.9342254625938
2023-06-24 17:00:00,5,17,1040.7318207693957
2023-06-24 18:00:00,5,18,1026.733959608059
2023-06-24 19:00:00,5,19,1037.1012084815338
2023-06-24 20:00:00,5,20,1041.740706549868
2023-06-24 21:00:00,5,21,1008.1016718164443
2023-06-24 22:00:00,5,22,1023.4468895967069
2023-06-24 23:00:00,5,23,1000.1102226131819
2023-06-25 00:00:00,6,0,1020.1113008675495
2023-06-25 01:00:00,6,1,1008.6619610498153
2023-06-25 02:00:00,6,2,1016.1063830054047
2023-06-25 03:00:00,6,3,1018.8209779369029
2023-06-25 04:00:00,6,4,1023.2798197799214
2023-06-25 05:00:00,6,5,1007.0948342672947
2023-06-25 06:00:00,6,6,1013.8197562530219
2023-06-25 07:00:00,6,7,1029.6750761477535
2023-06-25 08:00:00,6,8,1046.7910843709749
2023-06-25 09:00:00,6,9,1034.1177061464687
2023-06-25 10:00:00,6,10,1008.5377004390948
2023-06-25 11:00:00,6,11,1007.7112108281909
2023-06-25 12:00:00,6,12,1000.4679416260909
2023-06-25 13:00:00,6,13,1034.7164876510217
2023-06-25 14:00:00,6,14,1035.328839991452
2023-06-25 15:00:00,6,15,1015.5861060453454
2023-06-25 16:00:00,6,16,1022.0701973174014
2023-06-25 17:00:00,6,17,1011.7378753868148
2023-06-25 18:00:00,6,18,1000.3197613093051
2023-06-25 19:00:00,6,19,1040.9535916886919
2023-06-25 20:00:00,6,20,1033.1708797351941
2023-06-25 21:00:00,6,21,1035.2195044296586
2023-06-25 22:00:00,6,22,1020.8891503658162
2023-06-25 23:00:00,6,23,1008.8359198384618
2023-06-26 00:00:00,0,0,1035.431307513216
2023-06-26 01:00:00,0,1,1023.1518390285479
2023-06-26 02:00:00,0,2,1031.831951545571
2023-06-26 03:00:00,0,3,1011.2599549145399
2023-06-26 04:00:00,0,4,1017.7038734678594
2023-06-26 05:00:00,0,5,1042.0500527155536
2023-06-26 06:00:00,0,6,1008.0469265406836
2023-06-26 07:00:00,0,7,1016.4494407160528
2023-06-26 08:00:00,0,8,1526.0726932342632
2023-06-26 09:00:00,0,9,1539.8484111388675
2023-06-26 10:00:00,0,10,1574.4928426272756
2023-06-26 11:00:00,0,11,1534.3528471196134
2023-06-26 12:00:00,0,12,1383.4944165302036
2023-06-26 13:00:00,0,13,1502.6843692096268
2023-06-26 14:00:00,0,14,1572.6715310636212
2023-06-26 15:00:00,0,15,1541.3669633388708
2023-06-26 16:00:00,0,16,1504.1459370264797
2023-06-26 17:00:00,0,17,1012.2912899578932
2023-06-26 18:00:00,0,18,1042.9075518322254
2023-06-26 19:00:00,0,19,1034.4147385845952
2023-06-26 20:00:00,0,20,1011.0769010093584
2023-06-26 21:00:00,0,21,1006.1717756935658
2023-06-26 22:00:00,0,22,1020.138852692122
2023-06-26 23:00:00,0,23,1008.300331745844
2023-06-27 00:00:00,1,0,1030.6319489033092
2023-06-27 01:00:00,1,1,1030.5338075018017
2023-06-27 02:00:00,1,2,1012.0915232714967
2023-06-27 03:00:00,1,3,1045.0783384827869
2023-06-27 04:00:00,1,4,1039.2355766976798
2023-06-27 05:00:00,1,5,1022.3605444878826
2023-06-27 06:00:00,1,6,1036.246128563925
2023-06-27 07:00:00,1,7,1019.6647665840167
2023-06-27 08:00:00,1,8,1553.4804362484779
2023-06-27 09:00:00,1,9,1541.1020271233047
2023-06-27 10:00:00,1,10,1529.9225116484693
2023-06-27 11:00:00,1,11,1572.4097305148584
2023-06-27 12:00:00,1,12,1416.1680784848347
2023-06-27 13:00:00,1,13,1500.8061248062038
2023-06-27 14:00:00,1,14,1529.9005207277896
2023-06-27 15:00:00,1,15,1545.9097378311794
2023-06-27 16:00:00,1,16,1571.9070010171527
2023-06-27 17:00:00,1,17,1018.2185383662002
2023-06-27 18:00:00,1,18,1036.7547661872354
2023-06-27 19:00:00,1,19,1037.9897799013331
2023-06-27 20:00:00,1,20,1027.1666110872334
2023-06-27 21:00:00,1,21,1040.8335313735163
2023-06-27 22:00:00,1,22,1023.856430195786
2023-06-27 23:00:00,1,23,1042.3308125819365
2023-06-28 00:00:00,2,0,1008.117034380826
2023-06-28 01:00:00,2,1,1024.028743514428
2023-06-28 02:00:00,2,2,1001.0233264366192
2023-06-28 03:00:00,2,3,1029.8754919963162
2023-06-28 04:00:00,2,4,1009.6084563465355
2023-06-28 05:00:00,2,5,1015.4577449955343
2023-06-28 06:00:00,2,6,1045.4262545877175
2023-06-28 07:00:00,2,7,1000.6434270724053
2023-06-28 08:00:00,2,8,1562.6737282613462
2023-06-28 09:00:00,2,9,1502.043948980968
2023-06-28 10:00:00,2,10,1553.0526744897998
2023-06-28 11:00:00,2,11,1530.7817083807315
2023-06-28 12:00:00,2,12,1408.478902165783
2023-06-28 13:00:00,2,13,1553.1328750101613
2023-06-28 14:00:00,2,14,1530.1013777617507
2023-06-28 15:00:00,2,15,1546.6818746014749
2023-06-28 16:00:00,2,16,1547.462731431484
2023-06-28 17:00:00,2,17,1032.9255045230052
2023-06-28 18:00:00,2,18,1027.5263491824358
2023-06-28 19:00:00,2,19,1017.8435681417391
2023-06-28 20:00:00,2,20,1024.729999846136
2023-06-28 21:00:00,2,21,1044.2126561224904
2023-06-28 22:00:00,2,22,1043.1894546402705
2023-06-28 23:00:00,2,23,1042.0637329865829
2023-06-29 00:00:00,3,0,1044.79493325613
2023-06-29 01:00:00,3,1,1047.3013797822684
2023-06-29 02:00:00,3,2,1019.0968900438245
2023-06-29 03:00:00,3,3,1020.4811283607629
2023-06-29 04:00:00,3,4,1000.8702562915568
2023-06-29 05:00:00,3,5,1002.4461430941026
2023-06-29 06:00:00,3,6,1003.029597392026
2023-06-29 07:00:00,3,7,1013.0159577588681
2023-06-29 08:00:00,3,8,1540.4914632618165
2023-06-29 09:00:00,3,9,1516.692264853093
